152	92	102	0.01230	0.05590	0.00732 
153	101	102	0.02460	0.11200	0.01470 
154	100	103	0.01600	0.05250	0.02680 
155	100	104	0.04510	0.20400	0.02705 
156	103	104	0.04660	0.15840	0.02035 
157	103	105	0.05350	0.16250	0.02040 
158	100	106	0.06050	0.22900	0.03100 
159	104	105	0.00994	0.03780	0.00493 
160	105	106	0.01400	0.05470	0.00717 
161	105	107	0.05300	0.18300	0.02360 
162	105	108	0.02610	0.07030	0.00922 
163	106	107	0.05300	0.18300	0.02360 
164	108	109	0.01050	0.02880	0.00380 
165	103	110	0.03906	0.18130	0.02305 
166	109	110	0.02780	0.07620	0.01010 
167	110	111	0.02200	0.07550	0.01000 
168	110	112	0.02470	0.06400	0.03100 
169	17	113	0.00913	0.03010	0.00384 
170	32	113	0.06150	0.20300	0.02590 
171	32	114	0.01350	0.06120	0.00814 
172	27	115	0.01640	0.07410	0.00986 
173	114	115	0.00230	0.01040	0.00138 
174	68	116	0.00034	0.00405	0.08200 
175	12	117	0.03290	0.14000	0.01790 
176	75	118	0.01450	0.04810	0.00599 
177	76	118	0.01640	0.05440	0.00678      
0
5	-0.400 
34	 0.140 
37	 -0.250 
44	 0.100 
45	 0.100 
46	 0.100 
48	 0.150 
74	 0.120 
79	 0.200 
82	 0.200 
83	 0.100 
105	 0.200 
107	 0.060
110	 0.060     
0
1	8	5	0.0000	0.0267	0.9850	0.9000	1.1000 
2	26	25	0.0000	0.0382	0.9600	0.9000	1.1000 
3	30	17	0.0000	0.0388	0.9600	0.9000	1.1000 
4	38	37	0.0000	0.0375	0.9350	0.9000	1.1000 
5	63	59	0.0000	0.0386	0.9600	0.9000	1.1000 
6	64	61	0.0000	0.0268	0.9850	0.9000	1.1000 
7	65	66	0.0000	0.0370	0.9350	0.9000	1.1000 
8	68	69	0.0000	0.0370	0.9350	0.9000	1.1000 
9	81	80	0.0000	0.0370	0.9350	0.9000	1.1000 
10	92	100	0.0648  0.2950	1.	0.9	1.1
11	106	107	0.0530  0.1830	1.	0.9	1.1
0
1	   0.00	   0.00	  51.00	  27.00 
2	   0.00	   0.00	  20.00	   9.00 
3	   0.00	   0.00	  39.00	  10.00 
4	  -9.00	   0.00	  30.00	  12.00 
6	   0.00	   0.00	  52.00	  22.00 
7	   0.00	   0.00	  19.00	   2.00 
8	 -28.00	   0.00	   0.00	   0.00 
10	 450.00	   0.00	   0.00	   0.00 
11	   0.00	   0.00	  70.00	  23.00 
12	  85.00	   0.00	  47.00	  10.00 
13	   0.00	   0.00	  34.00	  16.00 
14	   0.00	   0.00	  14.00	   1.00 
15	   0.00	   0.00	  90.00	  30.00 
16	   0.00	   0.00	  25.00	  10.00 
17	   0.00	   0.00	  11.00	   3.00 
18	   0.00	   0.00	  60.00	  34.00 
19	   0.00	   0.00	  45.00	  25.00 
20	   0.00	   0.00	  18.00	   3.00 
21	   0.00	   0.00	  14.00	   8.00 
22	   0.00	   0.00	  10.00	   5.00 
23	   0.00	   0.00	   7.00	   3.00 
24	 -13.00	   0.00	   0.00	   0.00 
25	 220.00	   0.00	   0.00	   0.00 
26	 314.00	   0.00	   0.00	   0.00 
27	  -9.00	   0.00	  62.00	  13.00 
28	   0.00	   0.00	  17.00	   7.00 
29	   0.00	   0.00	  24.00	   4.00 
31	   7.00	   0.00	  43.00	  27.00 
32	   0.00	   0.00	  59.00	  23.00 
33	   0.00	   0.00	  23.00	   9.00 
34	   0.00	   0.00	  59.00	  26.00 
35	   0.00	   0.00	  33.00	   9.00 
36	   0.00	   0.00	  31.00	  17.00 
39	   0.00	   0.00	  27.00	  11.00 
40	 -46.00	   0.00	  20.00	  23.00 
41	   0.00	   0.00	  37.00	  10.00 
42	 -59.00	   0.00	  37.00	  23.00 
43	   0.00	   0.00	  18.00	   7.00 
44	   0.00	   0.00	  16.00	   8.00 
45	   0.00	   0.00	  53.00	  22.00 
46	  19.00	   0.00	  28.00	  10.00 
47	   0.00	   0.00	  34.00	   0.00 
48	   0.00	   0.00	  20.00	  11.00 
49	 204.00	   0.00	  87.00	  30.00 
50	   0.00	   0.00	  17.00	   4.00 
51	   0.00	   0.00	  17.00	   8.00 
52	   0.00	   0.00	  18.00	   5.00 
53	   0.00	   0.00	  23.00	  11.00 
54	  48.00	   0.00	 113.00	  32.00 
55	   0.00	   0.00	  63.00	  22.00 
56	   0.00	   0.00	  84.00	  18.00 
57	   0.00	   0.00	  12.00	   3.00 
58	   0.00	   0.00	  12.00	   3.00 
59	 155.00	   0.00	 277.00	 113.00 
60	   0.00	   0.00	  78.00	   3.00 
61	 160.00	   0.00	   0.00	   0.00 
62	   0.00	   0.00	  77.00	  14.00 
65	 391.00	   0.00	   0.00	   0.00 
66	 392.00	   0.00	  39.00	  18.00 
67	   0.00	   0.00	  28.00	   7.00 
69	 516.40	   0.00	   0.00	   0.00 
70	   0.00	   0.00	  66.00	  20.00 
72	 -12.00	   0.00	   0.00	   0.00 
73	  -6.00	   0.00	   0.00	   0.00 
74	   0.00	   0.00	  68.00	  27.00 
75	   0.00	   0.00	  47.00	  11.00 
76	   0.00	   0.00	  68.00	  36.00 
77	   0.00	   0.00	  61.00	  28.00 
78	   0.00	   0.00	  71.00	  26.00 
79	   0.00	   0.00	  39.00	  32.00 
80	 477.00	   0.00	 130.00	  26.00 
82	   0.00	   0.00	  54.00	  27.00 
83	   0.00	   0.00	  20.00	  10.00 
84	   0.00	   0.00	  11.00	   7.00 
85	   0.00	   0.00	  24.00	  15.00 
86	   0.00	   0.00	  21.00	  10.00 
87	   4.00	   0.00	   0.00	   0.00 
88	   0.00	   0.00	  48.00	  10.00 
89	 607.00	   0.00	   0.00	   0.00 
90	 -85.00	   0.00	  78.00	  42.00 
91	 -10.00	   0.00	   0.00	   0.00 
92	   0.00	   0.00	  65.00	  10.00 
93	   0.00	   0.00	  12.00	   7.00 
94	   0.00	   0.00	  30.00	  16.00 
95	   0.00	   0.00	  42.00	  31.00 
96	   0.00	   0.00	  38.00	  15.00 
97	   0.00	   0.00	  15.00	   9.00 
98	   0.00	   0.00	  34.00	   8.00 
99	 -42.00	   0.00	   0.00	   0.00 
100	 252.00	   0.00	  37.00	  18.00 
101	   0.00	   0.00	  22.00	  15.00 
102	   0.00	   0.00	   5.00	   3.00 
103	  40.00	   0.00	  23.00	  16.00 
104	   0.00	   0.00	  38.00	  25.00 
105	   0.00	   0.00	  31.00	  26.00 
106	   0.00	   0.00	  43.00	  16.00 
107	 -22.00	   0.00	  28.00	  12.00 
108	   0.00	   0.00	   2.00	   1.00 
109	   0.00	   0.00	   8.00	   3.00 
110	   0.00	   0.00	  39.00	  30.00 
111	  36.00	   0.00	   0.00	   0.00 
112	 -43.00	   0.00	  25.00	  13.00 
113	  -6.00	   0.00	   0.00	   0.00 
114	   0.00	   0.00	   8.00	   3.00 
115	   0.00	   0.00	  22.00	   7.00 
116	-184.00	   0.00	   0.00	   0.00 
117	   0.00	   0.00	  20.00	   8.00 
118	   0.00	   0.00	  33.00	  15.00 
0
1	0.9550	 -5.00	 15.00 
4	0.9980	-300.00	300.00 
6	0.9900	-13.00	 50.00 
8	1.0150	-300.00	300.00 
10	1.0500	-147.00	200.00 
12	0.9900	-35.00	120.00 
15	0.9700	-10.00	 30.00 
18	0.9730	-16.00	 50.00 
19	0.9620	 -8.00	 24.00 
24	0.9920	-300.00	300.00 
25	1.0500	-47.00	140.00 
26	1.0150	-1000  1000.00 
27	0.9680	-300.00	300.00 
31	0.9670	-300.00	300.00 
32	0.9630	-14.00	 42.00 
34	0.9840	 -8.00	 24.00 
36	0.9800	 -8.00	 24.00 
40	0.9700	-300.00	300.00 
42	0.9850	-300.00	300.00 
46	1.0050	-100.00	100.00 
49	1.0250	-85.00	210.00 
54	0.9550	-300.00	300.00 
55	0.9520	 -8.00	 23.00 
56	0.9540	 -8.00	 15.00 
59	0.9850	-60.00	180.00 
61	0.9950	-100.00	300.00 
62	0.9980	-20.00	 20.00 
65	1.0050	-67.00	200.00 
66	1.0500	-67.00	200.00 
70	0.9840	-10.00	 32.00 
72	0.9800	-100.00	100.00 
73	0.9910	-100.00	100.00 
74	0.9580	 -6.00	  9.00 
76	0.9430	 -8.00	 23.00 
77	1.0060	-20.00	 70.00 
80	1.0400	-165.00	280.00 
85	0.9850	 -8.00	 23.00 
87	1.0150	-100.00	1000.00 
89	1.0050	-210.00	300.00 
90	0.9850	-300.00	300.00 
91	0.9800	-100.00	100.00 
92	0.9900	 -3.00	  9.00 
99	1.0100	-100.00	100.00 
100	1.0170	-50.00	155.00 
103	1.0100	-15.00	 40.00 
104	0.9710	 -8.00	 23.00 
105	0.9650	 -8.00	 23.00 
107	0.9520	-200.00	200.00 
110	0.9730	 -8.00	 23.00 
111	0.9800	-100.00	1000.00 
112	0.9750	-100.00	1000.00 
113	0.9930	-100.00	200.00 
116	1.0050	-1000.0 1000.00 
69   1.035   -300   300
0
10  0.000000  1.25      0.000000  100.0     600.07000 1
69  0.000000  1.000000  0.000000  100.0000  800.00000 1 
80  0.000000  1.230000  0.000000  100.0000  600.00000 1  
12  0.000000  2.6       0.000000  60.0000   200.00000 1   
25  0.000000  1.500000  0.000000  50.0000   300.00000 1   
49  0.000000  2.100000  0.000000  100.0000  400.00000 1  
100  0.000000 1.600000  0.000000  100.0000  400.00000 1  
26  0.000000  1.500000  0.000000  100.0000  400.00000 1  
31  0.000000  0.000000  0.000000  0.000000  99.000000 0 
46  0.000000  0.000000  0.000000  0.000000  99.000000 0  
87  0.000000  0.000000  0.000000  0.000000  99.000000 0  
54  0.000000  2.000000  0.000000  20.0000   300.00000 1  
103 0.000000  2.500000  0.000000  20.0000   200.00000 1   
111 0.000000  2.400000  0.000000  10.0000   200.00000 1  
59  0.000000  1.600000  0.000000  50.0000   350.0000  1  
61  0.000000  1.500000  0.000000  50.0000   400.00000 1  
65  0.000000  1.500000  0.000000  100.0000  500.00000 1
66  0.000000  1.500000  0.000000  100.0000  500.00000 1  
89  0.000000  1.200000  0.000000  100.0000  800.00000 1  
1   0.000000  0.000000  0.000000  0.000000  99.000000 0  
6   0.000000  0.000000  0.000000  0.000000  99.000000 0  
15  0.000000  0.000000  0.000000  0.000000  99.000000 0  
19  0.000000  0.000000  0.000000  0.000000  99.000000 0  
32  0.000000  0.000000  0.000000  0.000000  99.000000 0 
34  0.000000  0.000000  0.000000  0.000000  99.000000 0   
36  0.000000  0.000000  0.000000  0.000000  99.000000 0 
55  0.000000  0.000000  0.000000  0.000000  99.000000 0   
56  0.000000  0.000000  0.000000  0.000000  99.000000 0   
62  0.000000  0.000000  0.000000  0.000000  99.000000 0 
74  0.000000  0.000000  0.000000  0.000000  99.000000 0   
76  0.000000  0.000000  0.000000  0.000000  99.000000 0  
77  0.000000  0.000000  0.000000  0.000000  99.000000 0  
85  0.000000  0.000000  0.000000  0.000000  99.000000 0  
92  0.000000  0.000000  0.000000  0.000000  99.000000 0   
104 0.000000  0.000000  0.000000  0.000000  99.000000 0   
105 0.000000  0.000000  0.000000  0.000000  99.000000 0 
110 0.000000  0.000000  0.000000  0.000000  99.000000 0 
18  0.000000  0.000000  0.000000  0.000000  99.000000 0   
70  0.000000  0.000000  0.000000  0.000000  99.000000 0  
4   0.000000  0.000000  0.000000  0.000000  99.000000 0   
24  0.000000  0.000000  0.000000  0.000000  99.000000 0  
27  0.000000  0.000000  0.000000  0.000000  99.000000 0   
72  0.000000  0.000000  0.000000  0.000000  99.000000 0   
73  0.000000  0.000000  0.000000  0.000000  99.000000 0   
8   0.000000  0.000000  0.000000  0.000000  99.000000 0  
91  0.000000  0.000000  0.000000  0.000000  99.000000 0  
107 0.000000  0.000000  0.000000  0.000000  99.000000 0  
40  0.000000  0.000000  0.000000  0.000000  99.000000 0   
113 0.000000  0.000000  0.000000  0.000000  99.000000 0   
42  0.000000  0.000000  0.000000  0.000000  99.000000 0   
99  0.000000  0.000000  0.000000  0.000000  99.000000 0   
90  0.000000  0.000000  0.000000  0.000000  99.000000 0   
112 0.000000  0.000000  0.000000  0.000000  99.000000 0   
116 0.000000  0.000000  0.000000  0.000000  99.000000 0  
0
10  0.357627    0.047458  0.342373   0.083051  0.000000  11.800000  0.557300  0.137100   13.682100 1
69  0.357627    0.047458  0.342373   0.083051  0.000000  11.800000  0.557300  0.137100   13.682100 1
80  0.357627    0.047458  0.342373   0.083051  0.000000  11.800000  0.557300  0.137100   13.682100 1
12  0.976000    0.139200  0.928000   0.200000  0.000000  2.500000   8.970000  0.500000   5.960000 1
25  0.590909    0.096061  0.581818   0.339394  0.000000  6.600000   0.975400  0.875000   9.919800 1
49  0.590909    0.096061  0.581818   0.339394  0.000000  6.600000   0.975400  0.875000   9.919800 1 
100  0.590909    0.096061  0.581818   0.339394  0.000000  6.600000   0.975400  0.875000   9.919800 1
26  0.430927    0.066780  0.426073   0.246439  0.000000  8.200000   0.841800  0.867600   15.186400 1
31  1.400000    0.246667  1.306667   0.480000  0.000000  1.500000   1.074800  0.110200   4.640250 0
46  1.400000    0.246667  1.306667   0.480000  0.000000  1.500000   1.074800  0.110200   4.640250 0
87  1.400000    0.246667  1.306667   0.480000  0.000000  1.500000   1.074800  0.110200   4.640250 0
54  1.180000    0.220000  1.050000   0.380000  0.000000  2.000000   1.100000  0.108600   4.985000 1
103  1.180000    0.220000  1.050000   0.380000  0.000000  2.000000   1.100000  0.108600   4.985000 1
111  1.180000    0.220000  1.050000   0.380000  0.000000  2.000000   1.100000  0.108600   4.985000 1 
59  0.673391    0.139056  0.664378   0.393991  0.000000  4.660000   1.061400  0.889500   9.604260 1
61  0.673391    0.139056  0.664378   0.393991  0.000000  4.660000   1.061400  0.889500   9.604260 1 
65  0.332031    0.052734  0.322266   0.091797  0.000000  10.240000  0.603500  0.136700   13.470720 1
66  0.332031    0.052734  0.322266   0.091797  0.000000  10.240000  0.603500  0.136700   13.470720 1
89  0.261437    0.049461  0.258323   0.153892  0.000000  16.700000  5.690000  1.500000   22.059865 1
1  7.076000    1.216000  3.420000   2.318000  0.000000  0.000000   8.000000  0.008000   0.300000 0 
6  7.076000    1.216000  3.420000   2.318000  0.000000  0.000000   8.000000  0.008000   0.300000 0 
15  7.076000    1.216000  3.420000   2.318000  0.000000  0.000000   8.000000  0.008000   0.300000 0 
19  7.076000    1.216000  3.420000   2.318000  0.000000  0.000000   8.000000  0.008000   0.300000 0
32  7.076000    1.216000  3.420000   2.318000  0.000000  0.000000   8.000000  0.008000   0.300000 0    
34  7.076000    1.216000  3.420000   2.318000  0.000000  0.000000   8.000000  0.008000   0.300000 0
36  7.076000    1.216000  3.420000   2.318000  0.000000  0.000000   8.000000  0.008000   0.300000 0 
55  7.076000    1.216000  3.420000   2.318000  0.000000  0.000000   8.000000  0.008000   0.300000 0 
56  7.076000    1.216000  3.420000   2.318000  0.000000  0.000000   8.000000  0.008000   0.300000 0 
62  7.076000    1.216000  3.420000   2.318000  0.000000  0.000000   8.000000  0.008000   0.300000 0  
74  7.076000    1.216000  3.420000   2.318000  0.000000  0.000000   8.000000  0.008000   0.300000 0
76  7.076000    1.216000  3.420000   2.318000  0.000000  0.000000   8.000000  0.008000   0.300000 0 
77  7.076000    1.216000  3.420000   2.318000  0.000000  0.000000   8.000000  0.008000   0.300000 0 
85  7.076000    1.216000  3.420000   2.318000  0.000000  0.000000   8.000000  0.008000   0.300000 0 
92  7.076000    1.216000  3.420000   2.318000  0.000000  0.000000   8.000000  0.008000   0.300000 0
104  7.076000    1.216000  3.420000   2.318000  0.000000  0.000000   8.000000  0.008000   0.300000 0 
105  7.076000    1.216000  3.420000   2.318000  0.000000  0.000000   8.000000  0.008000   0.300000 0 
110  7.076000    1.216000  3.420000   2.318000  0.000000  0.000000   8.000000  0.008000   0.300000 0 
18   5.932500    0.857500  2.930000   0.430000  0.000000  0.000000   11.600000 0.159000   0.608000 0 
70  5.932500    0.857500  2.930000   0.430000  0.000000  0.000000   11.600000 0.159000   0.608000 0 
4    5.000000    0.928000  4.880000   2.860000  0.000000  0.500000   4.750000  1.500000   1.254000 0  
24  5.000000    0.928000  4.880000   2.860000  0.000000  0.500000   4.750000  1.500000   1.254000 0 
27  5.000000    0.928000  4.880000   2.860000  0.000000  0.500000   4.750000  1.500000   1.254000 0 
72  5.000000    0.928000  4.880000   2.860000  0.000000  0.500000   4.750000  1.500000   1.254000 0
73  5.000000    0.928000  4.880000   2.860000  0.000000  0.500000   4.750000  1.500000   1.254000 0   
8   3.967129    0.654576  3.887787   0.170020  0.000000  0.705800   5.500000  0.008000   1.584274 0 
91   3.967129    0.654576  3.887787   0.170020  0.000000  0.705800   5.500000  0.008000   1.584274 0
107  3.967129    0.654576  3.887787   0.170020  0.000000  0.705800   5.500000  0.008000   1.584274 0  
40   2.480469    0.408203  2.421875   1.660156  0.000000  1.024000   6.600000  0.008000   2.599936 0
113  2.480469    0.408203  2.421875   1.660156  0.000000  1.024000   6.600000  0.008000   2.599936 0
42  1.400000    0.246667  1.306667   0.480000  0.000000  1.500000   6.100000  0.300000   4.639500 0
99  1.400000    0.246667  1.306667   0.480000  0.000000  1.500000   6.100000  0.300000   4.639500 0
90  1.180000    0.220000  1.050000   0.380000  0.000000  2.000000   5.900000  0.300000   4.985000 0
112 1.180000    0.220000  1.050000   0.380000  0.000000  2.000000   5.900000  0.300000   4.985000 0
116 0.468229    0.084375  0.463021   0.273698  0.000000  7.680000   5.210000  1.500000   10.06464 0 
0
10   200.000000  0.357500  1.000000   0.011000  0.052900  1.000000  0.000000  0.000000   
69   200.000000  0.357500  1.000000   0.011000  0.052900  1.000000  0.000000  0.000000     
80   200.000000  0.357500  1.000000   0.011000  0.052900  1.000000  0.000000  0.000000     
12   25.000000   0.200000  -0.061000  0.675800  0.108000  0.350000  0.001600  1.635300     
25   400.000000  0.050000  -0.170000  0.950000  0.040000  1.000000  0.002700  0.386300    
49   400.000000  0.050000  -0.170000  0.950000  0.040000  1.000000  0.002700  0.386300    
100  400.000000  0.050000  -0.170000  0.950000  0.040000  1.000000  0.002700  0.386300   
26   400.000000  0.020000  1.000000   0.920000  0.030000  1.000000  0.165800  0.390900     
31   20.000000   0.050000  1.000000   1.980000  0.000000  0.100000  0.001600  1.713000     
46   20.000000   0.050000  1.000000   1.980000  0.000000  0.100000  0.001600  1.713000     
87   20.000000   0.050000  1.000000   1.980000  0.000000  0.100000  0.001600  1.713000     
54   25.000000   0.200000  -0.05820   0.654400  0.105000  0.350000  0.001500  1.583800     
103  25.000000   0.200000  -0.05820   0.654400  0.105000  0.350000  0.001500  1.583800    
111  25.000000   0.200000  -0.05820   0.654400  0.105000  0.350000  0.001500  1.583800    
59   250.000000  0.060000  1.000000   0.613000  0.053000  0.330000  0.000000  0.000000     
61   250.000000  0.060000  1.000000   0.613000  0.053000  0.330000  0.000000  0.000000     
65   200.000000  0.395000  1.000000   0.008000  0.063500  1.000000  0.000000  0.000000    
66   200.000000  0.395000  1.000000   0.008000  0.063500  1.000000  0.000000  0.000000    
89   200.000000  0.020000  1.000000   0.942000  0.030000  1.000000  0.023000  0.947500   
1    200.000000  0.050000  1.000000   0.950000  0.040000  1.000000  0.002700  1.035500    
6    200.000000  0.050000  1.000000   0.950000  0.040000  1.000000  0.002700  1.035500   
15   200.000000  0.050000  1.000000   0.950000  0.040000  1.000000  0.002700  1.035500   
19   200.000000  0.050000  1.000000   0.950000  0.040000  1.000000  0.002700  1.035500   
32   200.000000  0.050000  1.000000   0.950000  0.040000  1.000000  0.002700  1.035500   
34   200.000000  0.050000  1.000000   0.950000  0.040000  1.000000  0.002700  1.035500   
36   200.000000  0.050000  1.000000   0.950000  0.040000  1.000000  0.002700  1.035500   
55   200.000000  0.050000  1.000000   0.950000  0.040000  1.000000  0.002700  1.035500   
56   200.000000  0.050000  1.000000   0.950000  0.040000  1.000000  0.002700  1.035500   
62   200.000000  0.050000  1.000000   0.950000  0.040000  1.000000  0.002700  1.035500   
74   200.000000  0.050000  1.000000   0.950000  0.040000  1.000000  0.002700  1.035500   
76   200.000000  0.050000  1.000000   0.950000  0.040000  1.000000  0.002700  1.035500   
77   200.000000  0.050000  1.000000   0.950000  0.040000  1.000000  0.002700  1.035500   
85   200.000000  0.050000  1.000000   0.950000  0.040000  1.000000  0.002700  1.035500   
92   200.000000  0.050000  1.000000   0.950000  0.040000  1.000000  0.002700  1.035500   
104  200.000000  0.050000  1.000000   0.950000  0.040000  1.000000  0.002700  1.035500   
105  200.000000  0.050000  1.000000   0.950000  0.040000  1.000000  0.002700  1.035500   
110  200.000000  0.050000  1.000000   0.950000  0.040000  1.000000  0.002700  1.035500   
18   200.000000  0.050000  1.000000   0.950000  0.040000  1.000000  0.002700  0.688400   
70   200.000000  0.050000  1.000000   0.950000  0.040000  1.000000  0.002700  0.688400   
4    20.000000   0.050000  1.000000   0.700000  0.000000  0.008000  0.039200  0.880900       
24   20.000000   0.050000  1.000000   0.700000  0.000000  0.008000  0.039200  0.880900     
27   20.000000   0.050000  1.000000   0.700000  0.000000  0.008000  0.039200  0.880900     
72   20.000000   0.050000  1.000000   0.700000  0.000000  0.008000  0.039200  0.880900     
